Game,Double Sixes,Winner,Number of Double Sixes
3901,False,House,0
3902,False,House,0
3903,False,House,0
3904,True,Gambler,1
3905,False,House,0
3906,False,House,0
3907,True,Gambler,1
3908,True,Gambler,1
3909,False,House,0
3910,False,House,0
3911,True,Gambler,1
3912,False,House,0
3913,False,House,0
3914,True,Gambler,3
3915,True,Gambler,2
3916,False,House,0
3917,False,House,0
3918,True,Gambler,1
3919,True,Gambler,2
3920,False,House,0
3921,True,Gambler,1
3922,True,Gambler,1
3923,False,House,0
3924,False,House,0
3925,False,House,0
3926,False,House,0
3927,False,House,0
3928,True,Gambler,1
3929,True,Gambler,2
3930,False,House,0
3931,True,Gambler,2
3932,False,House,0
3933,False,House,0
3934,True,Gambler,1
3935,False,House,0
3936,True,Gambler,2
3937,False,House,0
3938,True,Gambler,2
3939,False,House,0
3940,False,House,0
3941,True,Gambler,2
3942,False,House,0
3943,True,Gambler,2
3944,False,House,0
3945,False,House,0
3946,False,House,0
3947,True,Gambler,2
3948,False,House,0
3949,True,Gambler,2
3950,False,House,0
3951,True,Gambler,2
3952,True,Gambler,2
3953,False,House,0
3954,True,Gambler,1
3955,False,House,0
3956,False,House,0
3957,True,Gambler,2
3958,False,House,0
3959,True,Gambler,1
3960,True,Gambler,2
3961,False,House,0
3962,True,Gambler,2
3963,True,Gambler,4
3964,True,Gambler,1
3965,True,Gambler,1
3966,True,Gambler,3
3967,False,House,0
3968,False,House,0
3969,False,House,0
3970,False,House,0
3971,True,Gambler,2
3972,False,House,0
3973,False,House,0
3974,True,Gambler,2
3975,False,House,0
3976,False,House,0
3977,False,House,0
3978,True,Gambler,2
3979,True,Gambler,2
3980,False,House,0
3981,True,Gambler,1
3982,False,House,0
3983,False,House,0
3984,False,House,0
3985,True,Gambler,1
3986,False,House,0
3987,True,Gambler,1
3988,False,House,0
3989,False,House,0
3990,False,House,0
3991,True,Gambler,1
3992,False,House,0
3993,False,House,0
3994,False,House,0
3995,False,House,0
3996,True,Gambler,2
3997,True,Gambler,2
3998,True,Gambler,1
3999,True,Gambler,3
4000,True,Gambler,1
4001,False,House,0
4002,False,House,0
4003,False,House,0
4004,True,Gambler,2
4005,True,Gambler,1
4006,False,House,0
4007,False,House,0
4008,False,House,0
4009,True,Gambler,1
4010,True,Gambler,1
4011,False,House,0
4012,False,House,0
4013,False,House,0
4014,False,House,0
4015,False,House,0
4016,False,House,0
4017,False,House,0
4018,True,Gambler,1
4019,True,Gambler,3
4020,True,Gambler,1
4021,True,Gambler,1
4022,False,House,0
4023,True,Gambler,3
4024,False,House,0
4025,False,House,0
4026,True,Gambler,1
4027,False,House,0
4028,True,Gambler,1
4029,True,Gambler,1
4030,False,House,0
4031,True,Gambler,2
4032,True,Gambler,2
4033,True,Gambler,2
4034,True,Gambler,1
4035,False,House,0
4036,False,House,0
4037,True,Gambler,1
4038,False,House,0
4039,False,House,0
4040,True,Gambler,1
4041,True,Gambler,2
4042,True,Gambler,1
4043,True,Gambler,2
4044,False,House,0
4045,False,House,0
4046,False,House,0
4047,False,House,0
4048,True,Gambler,2
4049,True,Gambler,1
4050,True,Gambler,1
4051,True,Gambler,1
4052,False,House,0
4053,True,Gambler,4
4054,False,House,0
4055,False,House,0
4056,False,House,0
4057,True,Gambler,1
4058,False,House,0
4059,False,House,0
4060,True,Gambler,1
4061,False,House,0
4062,True,Gambler,1
4063,True,Gambler,2
4064,False,House,0
4065,False,House,0
4066,False,House,0
4067,False,House,0
4068,False,House,0
4069,True,Gambler,2
4070,True,Gambler,1
4071,True,Gambler,1
4072,False,House,0
4073,True,Gambler,1
4074,False,House,0
4075,False,House,0
4076,True,Gambler,1
4077,True,Gambler,2
4078,False,House,0
4079,True,Gambler,2
4080,True,Gambler,1
4081,True,Gambler,1
4082,False,House,0
4083,True,Gambler,1
4084,True,Gambler,1
4085,True,Gambler,2
4086,False,House,0
4087,True,Gambler,1
4088,True,Gambler,2
4089,False,House,0
4090,False,House,0
4091,False,House,0
4092,True,Gambler,2
4093,True,Gambler,1
4094,True,Gambler,1
4095,True,Gambler,1
4096,False,House,0
4097,False,House,0
4098,False,House,0
4099,True,Gambler,2
4100,False,House,0
4101,True,Gambler,1
4102,False,House,0
4103,True,Gambler,1
4104,False,House,0
4105,True,Gambler,1
4106,True,Gambler,2
4107,False,House,0
4108,True,Gambler,1
4109,False,House,0
4110,False,House,0
4111,False,House,0
4112,True,Gambler,1
4113,False,House,0
4114,False,House,0
4115,True,Gambler,1
4116,True,Gambler,1
4117,False,House,0
4118,True,Gambler,1
4119,False,House,0
4120,False,House,0
4121,False,House,0
4122,True,Gambler,2
4123,True,Gambler,1
4124,False,House,0
4125,False,House,0
4126,True,Gambler,3
4127,False,House,0
4128,True,Gambler,1
4129,False,House,0
4130,False,House,0
4131,False,House,0
4132,False,House,0
4133,True,Gambler,1
4134,True,Gambler,1
4135,False,House,0
4136,False,House,0
4137,False,House,0
4138,False,House,0
4139,False,House,0
4140,True,Gambler,1
4141,False,House,0
4142,False,House,0
4143,False,House,0
4144,True,Gambler,1
4145,True,Gambler,1
4146,False,House,0
4147,False,House,0
4148,True,Gambler,2
4149,False,House,0
4150,True,Gambler,2
4151,False,House,0
4152,True,Gambler,1
4153,True,Gambler,1
4154,False,House,0
4155,False,House,0
4156,True,Gambler,1
4157,False,House,0
4158,False,House,0
4159,False,House,0
4160,True,Gambler,2
4161,False,House,0
4162,True,Gambler,1
4163,True,Gambler,1
4164,True,Gambler,1
4165,False,House,0
4166,False,House,0
4167,False,House,0
4168,False,House,0
4169,False,House,0
4170,True,Gambler,1
4171,False,House,0
4172,True,Gambler,1
4173,False,House,0
4174,True,Gambler,3
4175,True,Gambler,3
4176,False,House,0
4177,True,Gambler,2
4178,False,House,0
4179,False,House,0
4180,True,Gambler,3
4181,False,House,0
4182,True,Gambler,1
4183,False,House,0
4184,True,Gambler,1
4185,True,Gambler,1
4186,True,Gambler,1
4187,False,House,0
4188,False,House,0
4189,False,House,0
4190,True,Gambler,2
4191,False,House,0
4192,False,House,0
4193,True,Gambler,1
4194,True,Gambler,1
4195,True,Gambler,1
4196,True,Gambler,1
4197,False,House,0
4198,True,Gambler,1
4199,True,Gambler,1
4200,True,Gambler,2
4201,False,House,0
4202,True,Gambler,2
4203,False,House,0
4204,False,House,0
4205,False,House,0
4206,True,Gambler,1
4207,True,Gambler,1
4208,True,Gambler,1
4209,True,Gambler,1
4210,False,House,0
4211,True,Gambler,2
4212,False,House,0
4213,False,House,0
4214,False,House,0
4215,True,Gambler,2
4216,True,Gambler,1
4217,True,Gambler,1
4218,True,Gambler,1
4219,True,Gambler,1
4220,True,Gambler,1
4221,False,House,0
4222,True,Gambler,3
4223,True,Gambler,1
4224,False,House,0
4225,True,Gambler,1
4226,False,House,0
4227,True,Gambler,1
4228,True,Gambler,3
4229,True,Gambler,2
4230,False,House,0
4231,True,Gambler,1
4232,False,House,0
4233,False,House,0
4234,True,Gambler,1
4235,False,House,0
4236,False,House,0
4237,False,House,0
4238,True,Gambler,1
4239,True,Gambler,1
4240,False,House,0
4241,False,House,0
4242,False,House,0
4243,True,Gambler,1
4244,False,House,0
4245,False,House,0
4246,False,House,0
4247,False,House,0
4248,False,House,0
4249,False,House,0
4250,True,Gambler,1
4251,True,Gambler,2
4252,True,Gambler,1
4253,True,Gambler,1
4254,False,House,0
4255,False,House,0
4256,False,House,0
4257,False,House,0
4258,False,House,0
4259,True,Gambler,1
4260,False,House,0
4261,False,House,0
4262,False,House,0
4263,True,Gambler,1
4264,True,Gambler,2
4265,False,House,0
4266,True,Gambler,1
4267,False,House,0
4268,False,House,0
4269,True,Gambler,1
4270,False,House,0
4271,True,Gambler,2
4272,True,Gambler,2
4273,False,House,0
4274,False,House,0
4275,False,House,0
4276,True,Gambler,1
4277,True,Gambler,2
4278,True,Gambler,1
4279,True,Gambler,1
4280,True,Gambler,1
4281,False,House,0
4282,False,House,0
4283,True,Gambler,3
4284,True,Gambler,1
4285,False,House,0
4286,True,Gambler,2
4287,False,House,0
4288,True,Gambler,1
4289,True,Gambler,2
4290,True,Gambler,1
4291,True,Gambler,1
4292,True,Gambler,3
4293,True,Gambler,1
4294,True,Gambler,2
4295,False,House,0
4296,False,House,0
4297,True,Gambler,1
4298,True,Gambler,1
4299,False,House,0
4300,True,Gambler,3
4301,False,House,0
4302,False,House,0
4303,False,House,0
4304,False,House,0
4305,False,House,0
4306,True,Gambler,1
4307,False,House,0
4308,False,House,0
4309,True,Gambler,1
4310,False,House,0
4311,False,House,0
4312,False,House,0
4313,True,Gambler,2
4314,True,Gambler,1
4315,False,House,0
4316,False,House,0
4317,True,Gambler,2
4318,True,Gambler,1
4319,True,Gambler,1
4320,True,Gambler,1
4321,False,House,0
4322,True,Gambler,1
4323,False,House,0
4324,False,House,0
4325,True,Gambler,2
4326,True,Gambler,1
4327,False,House,0
4328,False,House,0
4329,False,House,0
4330,True,Gambler,1
4331,True,Gambler,1
4332,False,House,0
4333,False,House,0
4334,False,House,0
4335,False,House,0
4336,True,Gambler,3
4337,False,House,0
4338,True,Gambler,1
4339,True,Gambler,3
4340,True,Gambler,2
4341,True,Gambler,2
4342,True,Gambler,1
4343,True,Gambler,1
4344,False,House,0
4345,False,House,0
4346,True,Gambler,1
4347,False,House,0
4348,True,Gambler,1
4349,True,Gambler,1
4350,True,Gambler,1
4351,True,Gambler,3
4352,False,House,0
4353,False,House,0
4354,False,House,0
4355,False,House,0
4356,True,Gambler,1
4357,False,House,0
4358,True,Gambler,1
4359,True,Gambler,1
4360,True,Gambler,1
4361,False,House,0
4362,True,Gambler,1
4363,False,House,0
4364,False,House,0
4365,True,Gambler,1
4366,False,House,0
4367,False,House,0
4368,True,Gambler,1
4369,True,Gambler,1
4370,False,House,0
4371,True,Gambler,1
4372,True,Gambler,2
4373,True,Gambler,1
4374,True,Gambler,1
4375,False,House,0
4376,False,House,0
4377,True,Gambler,1
4378,False,House,0
4379,False,House,0
4380,False,House,0
4381,False,House,0
4382,False,House,0
4383,True,Gambler,1
4384,True,Gambler,1
4385,False,House,0
4386,False,House,0
4387,True,Gambler,3
4388,True,Gambler,1
4389,False,House,0
4390,False,House,0
4391,True,Gambler,1
4392,False,House,0
4393,False,House,0
4394,True,Gambler,1
4395,False,House,0
4396,False,House,0
4397,False,House,0
4398,False,House,0
4399,False,House,0
4400,True,Gambler,2
4401,False,House,0
4402,True,Gambler,1
4403,False,House,0
4404,False,House,0
4405,False,House,0
4406,True,Gambler,2
4407,False,House,0
4408,True,Gambler,1
4409,True,Gambler,2
4410,False,House,0
4411,True,Gambler,1
4412,True,Gambler,1
4413,False,House,0
4414,True,Gambler,2
4415,True,Gambler,2
4416,True,Gambler,1
4417,True,Gambler,1
4418,False,House,0
4419,False,House,0
4420,True,Gambler,1
4421,False,House,0
4422,True,Gambler,1
4423,False,House,0
4424,True,Gambler,2
4425,False,House,0
4426,True,Gambler,1
4427,True,Gambler,1
4428,True,Gambler,2
4429,True,Gambler,1
4430,False,House,0
4431,True,Gambler,1
4432,True,Gambler,1
4433,False,House,0
4434,False,House,0
4435,False,House,0
4436,True,Gambler,4
4437,False,House,0
4438,False,House,0
4439,False,House,0
4440,True,Gambler,1
4441,False,House,0
4442,True,Gambler,1
4443,True,Gambler,1
4444,False,House,0
4445,False,House,0
4446,True,Gambler,1
4447,True,Gambler,1
4448,False,House,0
4449,False,House,0
4450,True,Gambler,1
4451,False,House,0
4452,True,Gambler,1
4453,False,House,0
4454,False,House,0
4455,False,House,0
4456,False,House,0
4457,True,Gambler,1
4458,True,Gambler,1
4459,True,Gambler,1
4460,False,House,0
4461,True,Gambler,1
4462,False,House,0
4463,True,Gambler,1
4464,False,House,0
4465,False,House,0
4466,True,Gambler,1
4467,True,Gambler,3
4468,False,House,0
4469,False,House,0
4470,False,House,0
4471,True,Gambler,1
4472,False,House,0
4473,True,Gambler,1
4474,True,Gambler,1
4475,True,Gambler,1
4476,False,House,0
4477,False,House,0
4478,True,Gambler,1
4479,True,Gambler,1
4480,True,Gambler,1
4481,False,House,0
4482,True,Gambler,3
4483,True,Gambler,1
4484,True,Gambler,2
4485,True,Gambler,1
4486,False,House,0
4487,True,Gambler,1
4488,True,Gambler,1
4489,False,House,0
4490,False,House,0
4491,True,Gambler,1
4492,True,Gambler,2
4493,True,Gambler,2
4494,True,Gambler,1
4495,True,Gambler,1
4496,True,Gambler,1
4497,False,House,0
4498,True,Gambler,2
4499,False,House,0
4500,False,House,0
4501,True,Gambler,1
4502,False,House,0
4503,True,Gambler,1
4504,True,Gambler,2
4505,True,Gambler,1
4506,True,Gambler,1
4507,False,House,0
4508,False,House,0
4509,False,House,0
4510,True,Gambler,1
4511,True,Gambler,1
4512,False,House,0
4513,False,House,0
4514,True,Gambler,1
4515,False,House,0
4516,False,House,0
4517,True,Gambler,1
4518,False,House,0
4519,True,Gambler,1
4520,True,Gambler,1
4521,True,Gambler,1
4522,False,House,0
4523,False,House,0
4524,False,House,0
4525,False,House,0
4526,True,Gambler,2
4527,True,Gambler,2
4528,False,House,0
4529,False,House,0
4530,True,Gambler,1
4531,False,House,0
4532,True,Gambler,1
4533,True,Gambler,3
4534,True,Gambler,2
4535,False,House,0
4536,True,Gambler,1
4537,True,Gambler,1
4538,True,Gambler,1
4539,True,Gambler,1
4540,False,House,0
4541,True,Gambler,1
4542,True,Gambler,1
4543,False,House,0
4544,True,Gambler,1
4545,False,House,0
4546,True,Gambler,1
4547,False,House,0
4548,False,House,0
4549,True,Gambler,1
4550,True,Gambler,1
4551,True,Gambler,4
4552,True,Gambler,2
4553,False,House,0
4554,False,House,0
4555,True,Gambler,2
4556,True,Gambler,1
4557,True,Gambler,2
4558,False,House,0
4559,True,Gambler,1
4560,True,Gambler,1
4561,True,Gambler,1
4562,False,House,0
4563,True,Gambler,1
4564,True,Gambler,1
4565,False,House,0
4566,False,House,0
4567,False,House,0
4568,True,Gambler,1
4569,False,House,0
4570,True,Gambler,1
4571,False,House,0
4572,True,Gambler,1
4573,False,House,0
4574,False,House,0
4575,False,House,0
4576,True,Gambler,1
4577,True,Gambler,1
4578,False,House,0
4579,False,House,0
4580,True,Gambler,1
4581,True,Gambler,1
4582,False,House,0
4583,False,House,0
4584,True,Gambler,2
4585,True,Gambler,2
4586,True,Gambler,1
4587,True,Gambler,1
4588,True,Gambler,2
4589,False,House,0
4590,True,Gambler,2
4591,False,House,0
4592,False,House,0
4593,False,House,0
4594,False,House,0
4595,True,Gambler,3
4596,True,Gambler,1
4597,True,Gambler,1
4598,True,Gambler,1
4599,True,Gambler,1
4600,False,House,0
4601,True,Gambler,1
4602,True,Gambler,1
4603,False,House,0
4604,False,House,0
4605,False,House,0
4606,True,Gambler,1
4607,False,House,0
4608,False,House,0
4609,False,House,0
4610,True,Gambler,3
4611,False,House,0
4612,False,House,0
4613,True,Gambler,1
4614,True,Gambler,2
4615,True,Gambler,2
4616,False,House,0
4617,False,House,0
4618,False,House,0
4619,True,Gambler,1
4620,False,House,0
4621,True,Gambler,1
4622,True,Gambler,3
4623,False,House,0
4624,False,House,0
4625,True,Gambler,2
4626,True,Gambler,1
4627,False,House,0
4628,True,Gambler,1
4629,True,Gambler,2
4630,False,House,0
4631,False,House,0
4632,False,House,0
4633,True,Gambler,1
4634,False,House,0
4635,True,Gambler,1
4636,False,House,0
4637,False,House,0
4638,True,Gambler,1
4639,True,Gambler,1
4640,False,House,0
4641,False,House,0
4642,True,Gambler,2
4643,False,House,0
4644,False,House,0
4645,True,Gambler,1
4646,False,House,0
4647,False,House,0
4648,True,Gambler,1
4649,False,House,0
4650,False,House,0
4651,True,Gambler,1
4652,True,Gambler,2
4653,False,House,0
4654,True,Gambler,1
4655,False,House,0
4656,True,Gambler,2
4657,True,Gambler,1
4658,False,House,0
4659,True,Gambler,1
4660,False,House,0
4661,False,House,0
4662,False,House,0
4663,True,Gambler,2
4664,False,House,0
4665,False,House,0
4666,False,House,0
4667,True,Gambler,2
4668,True,Gambler,2
4669,False,House,0
4670,False,House,0
4671,True,Gambler,1
4672,False,House,0
4673,True,Gambler,1
4674,True,Gambler,2
4675,True,Gambler,5
4676,False,House,0
4677,False,House,0
4678,False,House,0
4679,True,Gambler,1
4680,True,Gambler,1
4681,False,House,0
4682,True,Gambler,2
4683,True,Gambler,1
4684,False,House,0
4685,True,Gambler,2
4686,False,House,0
4687,False,House,0
4688,True,Gambler,2
4689,True,Gambler,1
4690,True,Gambler,1
4691,True,Gambler,2
4692,False,House,0
4693,False,House,0
4694,True,Gambler,1
4695,False,House,0
4696,False,House,0
4697,True,Gambler,2
4698,True,Gambler,1
4699,False,House,0
4700,False,House,0
4701,False,House,0
4702,False,House,0
4703,True,Gambler,1
4704,False,House,0
4705,True,Gambler,1
4706,True,Gambler,1
4707,True,Gambler,1
4708,True,Gambler,1
4709,False,House,0
4710,False,House,0
4711,True,Gambler,1
4712,False,House,0
4713,False,House,0
4714,True,Gambler,2
4715,False,House,0
4716,True,Gambler,2
4717,True,Gambler,3
4718,False,House,0
4719,True,Gambler,1
4720,False,House,0
4721,True,Gambler,1
4722,False,House,0
4723,True,Gambler,1
4724,True,Gambler,2
4725,True,Gambler,2
4726,False,House,0
4727,True,Gambler,1
4728,True,Gambler,1
4729,False,House,0
4730,True,Gambler,3
4731,True,Gambler,1
4732,True,Gambler,1
4733,True,Gambler,1
4734,True,Gambler,2
4735,False,House,0
4736,False,House,0
4737,False,House,0
4738,False,House,0
4739,True,Gambler,1
4740,True,Gambler,1
4741,False,House,0
4742,False,House,0
4743,False,House,0
4744,False,House,0
4745,False,House,0
4746,True,Gambler,1
4747,True,Gambler,2
4748,True,Gambler,1
4749,False,House,0
4750,False,House,0
4751,False,House,0
4752,False,House,0
4753,False,House,0
4754,True,Gambler,1
4755,True,Gambler,1
4756,True,Gambler,1
4757,True,Gambler,1
4758,False,House,0
4759,False,House,0
4760,True,Gambler,1
4761,False,House,0
4762,True,Gambler,1
4763,True,Gambler,1
4764,True,Gambler,1
4765,False,House,0
4766,False,House,0
4767,False,House,0
4768,True,Gambler,1
4769,True,Gambler,1
4770,True,Gambler,1
4771,False,House,0
4772,False,House,0
4773,True,Gambler,1
4774,True,Gambler,1
4775,False,House,0
4776,True,Gambler,1
4777,False,House,0
4778,False,House,0
4779,False,House,0
4780,False,House,0
4781,True,Gambler,1
4782,True,Gambler,1
4783,False,House,0
4784,True,Gambler,1
4785,True,Gambler,1
4786,True,Gambler,1
4787,True,Gambler,1
4788,True,Gambler,1
4789,False,House,0
4790,True,Gambler,2
4791,True,Gambler,1
4792,True,Gambler,1
4793,True,Gambler,1
4794,False,House,0
4795,True,Gambler,1
4796,False,House,0
4797,False,House,0
4798,False,House,0
4799,False,House,0
4800,True,Gambler,1
4801,True,Gambler,1
4802,False,House,0
4803,False,House,0
4804,False,House,0
4805,False,House,0
4806,False,House,0
4807,True,Gambler,2
4808,False,House,0
4809,False,House,0
4810,False,House,0
4811,False,House,0
4812,False,House,0
4813,False,House,0
4814,True,Gambler,1
4815,False,House,0
4816,True,Gambler,1
4817,False,House,0
4818,True,Gambler,1
4819,True,Gambler,1
4820,False,House,0
4821,False,House,0
4822,True,Gambler,1
4823,True,Gambler,1
4824,True,Gambler,1
4825,True,Gambler,1
4826,True,Gambler,2
4827,True,Gambler,1
4828,True,Gambler,1
4829,False,House,0
4830,True,Gambler,2
4831,False,House,0
4832,False,House,0
4833,False,House,0
4834,False,House,0
4835,True,Gambler,1
4836,True,Gambler,2
4837,False,House,0
4838,False,House,0
4839,True,Gambler,1
4840,False,House,0
4841,False,House,0
4842,True,Gambler,1
4843,True,Gambler,1
4844,False,House,0
4845,True,Gambler,1
4846,True,Gambler,1
4847,True,Gambler,1
4848,False,House,0
4849,False,House,0
4850,True,Gambler,1
4851,True,Gambler,3
4852,True,Gambler,1
4853,True,Gambler,1
4854,False,House,0
4855,True,Gambler,1
4856,False,House,0
4857,True,Gambler,1
4858,False,House,0
4859,True,Gambler,2
4860,True,Gambler,3
4861,True,Gambler,1
4862,False,House,0
4863,False,House,0
4864,True,Gambler,2
4865,False,House,0
4866,True,Gambler,1
4867,False,House,0
4868,True,Gambler,1
4869,True,Gambler,1
